text,description,review_title,verified_purchase,rating,id,product_title_parent_asin
Purchased this for my adult daughter.  She really liked it.  Would recommend.,"['This long handmade pendant comes to you from the Cape Cod studio of award-winning artist Judith Stiles. Inspired by the reflection of the moon on the surface of the sea, it shimmers with positive energy when you wear it. Alloy metals include steel and copper that are gently hammered in the circles. Hand burnished metals for a satin matte finish. This is Judith\'s absolute FAVORITE chain because it is sturdy, but lightweight, and can be used with any pendant. Chain is 30"" LONG which creates a wonderful jazzy look with any outfit. Handmade Sterling silver long chain Gently hammered metals']",Lovely..,True,5.0,37637,Long Handmade Halo Necklace Pendant-Sterling silver long chainB07F3F8ZGV
"Love the size , was just what I need for a project I was working on .","['Wrought Iron Hooks', 'This listing is for 2 wrought iron hooks!They Measure 3"" inches in length and extend 3"" inches from the wall.', 'Two Mounting holes for extra stability.', 'These wrought iron vintage hooks are great for hanging most anything.', 'PlantsHanging LanternsCoat HangersHanging Home Decor', 'Look at our other listings and find other wrought iron hook quanities and lower prices for larger quanities.']",Item was very well made and I would definitely purchase them again .,True,5.0,18837,Wrought Iron Hooks Wrought Hooks Hanger Wrought Iron hooks for Lantern Wrought Iron Hooks for Coat Wrought Iron Hooks Rustic Wrought Iron Hooks for Hanging Wrought Iron Hooks Vintage - 2 Hooks!B01N6YKJ8O
My husband bought this for me for our anniversary and I absolutely love. Great quality!,"['This design is printed on uncolored cotton fabric, and makes the perfect gift for 2nd anniversary. Different dimensions available, ranging from 8x10 to 16x20, with framed or unframed options.']",Great quality,True,5.0,16020,"2nd Anniversary Gift for Her or Him, First Dance SongB01M68Q05Z"
"Glasses are beautiful, been going back and forth with myself about spending that kind of money on them. But I broke down and purchased them.<br />Within two weeks the left arm broke completely off, and unfortunately can not be repaired.  Also non-refundable, guess that one is on me.. would not purchases again","['Introducing our Hand Embellished Reading Glasses, proudly crafted in the USA with Genuine European Crystals. Our glasses are created with meticulous attention to detail, and our in-house optical lab customizes the lenses to provide exceptional optical quality, clarity, and comfort. The Crystal-clear vision is achieved through the use of optical quality lenses and frames, while the scratch-resistant and aspheric lenses offer distortion-free viewing. We prioritize your safety and well-being, which is why our glasses are LEAD-Free. We recognize that everyone\'s eyesight is unique, which is why we offer multiple power options ranging from +1.00 to +4.00 and +5.00 +6.00. Our glasses come complete with a matching padded case and soft microfiber black case, providing optimal protection for your glasses. Our crystal glasses have received numerous compliments from our satisfied customers. Our policy is ""Fit & Style Guaranteed,"" so if you are not satisfied with your purchase within 30 days, we offer free returns and a full refund, including a prepaid return label ""Send us a message"". We also offer a 180-day warranty on our frames and crystals. Our reading glasses are designed with women in mind, featuring a durable and stylish Plastic Temple and Plastic Frame, while the Injection frame provides maximum comfort and flexibility. We also offer customization options for our Sun Readers and Sunglasses. Experience the ultimate reading glasses with our Hand Embellished Readers from the best online brand of fancy bling reading glasses By NY Fifth Avenue.']",Beautiful Glasses,True,1.0,80847,"The French, (Bling) Fleur De Lis Women Reading Glasses Adorned with (Clear + Aurora Borealis) Austrian Crystals, Magnifying (Black) Rectangular. NY Fifth Avenue. (+2.50)B0C3WLLT25"
It was a gift for a coworker. I put it in a frame and she loved it.,"['This is an upcycled print printed on an old dictionary page. We take old books about to be destroyed and upcycle them in order to give them new life. The aging, slightly-yellowed page is carefully removed, and the image is printed directly on the recycled paper. The result is a unique and absolutely beautiful print suitable for framing. These prints are definite conversation-starters and look just gorgeous while hanging on the wall. The pages are approximately 8.5 x 11 in size, with a very slight variation. No two are exactly the same, but all will fit nicely in an 8.5 x 11 frame. You will not get the exact dictionary page shown in the image, but you will get a print from the same book. Every piece is original. ***Frame is not included****. You will receive just the print. These vintage book prints make awesome, unique gifts and are environmentally responsible. All prints are shipped flat in rigid, stay-flat mailers and are protected in plastic sleeves.']",I put it in a frame and she loved it.,True,5.0,16230,"Captain Grumble the Sea Pug Riding His Narwhal Steed, Noodles Art Print Beautifully Upcycled Dictionary Page book Art Print Pug On a NarwhalB01M6YP6NN"
"they're really cute, but kept falling off so you need to get yourself some backers if you want to keep them for very long!  I lost one after only wearing a few times.  I should have known better because they both had already fallen off a couple of times.",['slim minimalist pink dangle earrings for everyday wear >>>>each bar length 46 x 3 mm >>>> rose gold plated brass metal used >>>>>>>>It comes in a gift box ready for gifting.'],I should have known better because they both had already fallen off a couple ...,True,3.0,15524,Minimal Simple Long Rose Gold Plated Bar Dangle EarringsB01M1CS0RS
Mom loved it,"['Personalized Birthstone Key Chain', 'ANY Name down the right side (Mom, Grandma, Etc)', 'ANY Name down the right side (Mom, Grandma, Etc)', 'Up to 12 names down the left side', 'Up to 12 names down the left side', 'One birthstone cyrstal per name', 'One birthstone cyrstal per name', 'Permanent engraving', 'Permanent engraving', 'Sturdy stainless steel', 'Sturdy stainless steel', 'Sm size 1-4 names', 'Sm size 1-4 names', 'Med size 5-8 names', 'Med size 5-8 names', 'Lrg size 9-12 names', 'Lrg size 9-12 names', 'STAINLESS STEEL WILL NEVER RUST OR TARNISH   A few notes! Every metal piece of this item is made with stainless steel. You never have to worry about it rusting or changing color. Each piece comes with a shiny mirror finish. Jewelry polishing cloths will remove minor scratches that can appear over time from normal wear.']",Great gift,True,5.0,19553,Personalized Birthstone Key Chain Gift For Mom Grandma Gift From GrandkidsB01NB1EYLH
"I liked the picture, but was disappointed that it was not framed & had to buy one separately, since it was a gift.","['ORIGINAL WALL DECOR', 'At VintBo, we specialize in creating unique and memorable pieces of art that are sure to add a fun vintage style to your home decor.', 'ORIGINAL DICTIONARY PAGE', 'The artwork is printed an authentic antique dictionary page from the early to mid-1900’s. The pages that are used for each print are random pages from a vintage dictionary. Each page has a great antique look and feel. You will receive the exact image shown however the dictionary pages that are used will vary. This makes each print one of a kind, as no two pages will be exactly the same.', 'READY TO BE FRAMED', 'The prints DO NOT come framed, but will fit any standard 8x10 frame or any larger frame with an 8x10 matte.', 'GREAT AS A GIFT', 'Our prints make the perfect gift for wall decor for an office, home, bedroom, kitchen, college dorm, dining room, living room, family room, bathroom or even the gym. And they are a great wall decoration for any age: adults, students, kids.', 'HANDMADE IN THE USA', 'I personally create each design and carefully package each print with a protective plastic sleeve inside a rigid mailing envelope to protect the artwork during shipping. Each print measures at 8x10 inches', 'STURDY PACKAGING', 'Each print comes in an EXTRA sturdy envelope for support and protection from any damage during the shipping process.', 'SO MANY MORE DESIGNS', 'Check out the VINTAGE BOOK ART CO store at the top left of this page. I offer a very large variety of prints within my shop here on Amazon. My current print selections include; Vintage Dictionary Art Prints, Gold Foil Prints, Nursery Room Prints, Kids Bedroom Prints, Bathroom Prints, Kitchen Prints, Larger Scale prints and posters, and much more. Enjoy!']",Needs a frame,True,3.0,1223,"Steampunk Cat Vintage Dictionary Art Print, Antique Wall Art Home Decor, Modern Boho Poster, Farmhouse Decoration Living Room Bedroom Office 8x10 Inches, Ready To FrameB015X3F4AE"
I very much enjoyed my picture it works perfectly in my bathroom.,['8x10 UNFRAMED Prints'],Awesome,True,5.0,54694,"Japanese Kanagawa Wave Octopus Dictionary Wall Art Decor - Retro 8x10 Upcycled Home Decoration for Office, Apartment, Beach House, Living Room, Bedroom, Bathroom - Gift for Steampunk, Goth, Ocean FansB07ZQ1RSSL"
"This item works perfect! Put it on your cordless drill and put your pork in a pot, take out the bone and 30 seconds and your done!","[""Pork Puller Don's Forever Stainless""]",Easy to use!,True,5.0,6760,Pork Puller - Don’s Forever StainlessB01A6CXB2U
"I waited weeks for this item only for it to arrive defective and of poor quality. The headband is cheap t-shirt material and the bow was loose, exposing the hot glue. There was glue on the tu-tu too.","['**THE GOLD SEQUIN HANGER IS NO LONGER AVAILABLE FOR PURCHASE*** The quality of our prints are beyond amazing! This top is printed in a sparkly (non-shedding) glitter that will withstand many wears and washes. We use only the best quality for our customers. Bodysuit short sleeve or long sleeve: Interlock Knit, 5.4 Oz 65% Polyester, 35% Cotton. Short Sleeve Tee Shirt with Scallop Trim Interlock Knit 5.4 Oz 65% Polyester, 35%Cotton. Washing Instructions: We suggest washing all our items in cold water and laying them flat to dry or drying on a low heat setting. We love to help bring your vision to reality. We do accept special orders and custom requests. We would be happy to help you. Please reach out to us via Amazon messages and we will reply to you within 24 hours. We have a super speedy handmade production time of 1-3 business days. If you are in a rush feel free to reach out to us to see if we can make your item in time for your event. We love to accommodate our customers. We love to celebrate all occasions with our customers. All items are handmade by Moms for Moms, so we definitely take care in making your items because we know how special your children’s occasions are. Please check out our amazon shop for more customized items for both boys and girls of all ages.']",CHEAPLY MADE AND EXPENSIVE,True,1.0,35563,Personalized Coming Home Outfit Baby Girl Clothes Take Home Outfit Personalized Name Shirt Baby Girl Shirt Personalized Baby Shower GiftB07CP1SC1Q
"My favorite jeweler!!!! Her work is always beautiful!!! I think I’ve bought 5 or 6, or more?, pieces from her already and I’ll keep coming back! They make THE BEST one of a kind gifts.. and an occasional treat for me, too &lt;3","[""Artist hand made  .925 Sterling Silver tiny silver band (1.3mm) is handstamped with 'teeny and tiny' letters. *Individual ring - for multiple ring please add one item, go back and add 2nd *  **important, please double check on size and spelling of the names""]",Always perfect!!!!!!,True,5.0,25355,Teeny Tiny Stacking Sterling Silver Ring By Hannah Design Personalized RingB074R7BSN2
REALLY nice ! I can’t wait to give it to my mother in law,"['Personalized Birthstone Key Chain', 'ANY Name down the right side (Mom, Grandma, Etc)', 'ANY Name down the right side (Mom, Grandma, Etc)', 'Up to 12 names down the left side', 'Up to 12 names down the left side', 'One birthstone cyrstal per name', 'One birthstone cyrstal per name', 'Permanent engraving', 'Permanent engraving', 'Sturdy stainless steel', 'Sturdy stainless steel', 'Sm size 1-4 names', 'Sm size 1-4 names', 'Med size 5-8 names', 'Med size 5-8 names', 'Lrg size 9-12 names', 'Lrg size 9-12 names', 'STAINLESS STEEL WILL NEVER RUST OR TARNISH   A few notes! Every metal piece of this item is made with stainless steel. You never have to worry about it rusting or changing color. Each piece comes with a shiny mirror finish. Jewelry polishing cloths will remove minor scratches that can appear over time from normal wear.']",Cute and well done,True,5.0,19478,Personalized Birthstone Key Chain Gift For Mom Grandma Gift From GrandkidsB01NB1EYLH
Gifted this in my husband’s stocking for Christmas.  He loves the concept of this ornament and how each ornament can be hung separately or together as one piece.  The design is simple yet beautiful.,"['You & Me Pair Puzzle Piece Laser Cut Wood Ornaments Comes with 2 [Christmas, Holiday, Love, Anniversary, Personalized Gifts, Custom Message, Stocking Stuffers]']",Perfect Stocking Stuffer!,True,5.0,14825,"You And Me Puzzle Piece Wood Ornament Pair for Wedding Anniversary, Holiday [Personalized Name Love Ornament, Christmas Gift for Mom, Dad, Husband, Couple, Made in the USA]B01LWSM0VP"
Amazing item. Wife loved it!<br /><br />More importantly was the customer service. They automatically bumped up my shipping date no cost to be in time for my anniversary.<br /><br />Definitely would buy their stuff again!!,['Personalized Record Song Lyrics Print.'],Great Item/Great Company,True,5.0,57289,Personalized Record Print Personalized Vinyl Record Song Lyrics Frame Our Song Custom Song Lyrics Framed Print Anniversary Gift for HimB0841BJRVM
This print is very cute.,"['ORIGINAL WALL DECOR', 'At VintBo, we specialize in creating unique and memorable pieces of art that are sure to add a fun vintage style to your home decor.', 'ORIGINAL DICTIONARY PAGE', 'The artwork is printed an authentic antique dictionary page from the early to mid-1900’s. The pages that are used for each print are random pages from a vintage dictionary. Each page has a great antique look and feel. You will receive the exact image shown however the dictionary pages that are used will vary. This makes each print one of a kind, as no two pages will be exactly the same.', 'READY TO BE FRAMED', 'The prints DO NOT come framed, but will fit any standard 8x10 frame or any larger frame with an 8x10 matte.', 'GREAT AS A GIFT', 'Our prints make the perfect gift for wall decor for an office, home, bedroom, kitchen, college dorm, dining room, living room, family room, bathroom or even the gym. And they are a great wall decoration for any age: adults, students, kids.', 'HANDMADE IN THE USA', 'I personally create each design and carefully package each print with a protective plastic sleeve inside a rigid mailing envelope to protect the artwork during shipping. Each print measures at 8x10 inches', 'STURDY PACKAGING', 'Each print comes in an EXTRA sturdy envelope for support and protection from any damage during the shipping process.', 'SO MANY MORE DESIGNS', 'Check out the VINTAGE BOOK ART CO store at the top left of this page. I offer a very large variety of prints within my shop here on Amazon. My current print selections include; Vintage Dictionary Art Prints, Gold Foil Prints, Nursery Room Prints, Kids Bedroom Prints, Bathroom Prints, Kitchen Prints, Larger Scale prints and posters, and much more. Enjoy!']",Five Stars,True,5.0,3555,"Zebra With Butterflies Vintage Dictionary Art Print, Antique Wall Art Home Decor, Modern Boho Poster, Farmhouse Decoration Living Room Bedroom Office 8x10 Inches, Ready To FrameB016NI7ARI"
"Dear Trip Machine Co,<br /><br />Unfortunately I will have to give you a bad review on amazon. I purchased leather grip wraps in the vintage tan color. The quality of the product was perfect, but the glue on the leather made a mess and ruined the final look.<br /><br />I saw all the tutorials you have in your webpage and others similar on the internet. All the tutorial shows the product that came with an extra piece of 3M tape to finish de installation, but this time, the wraps came with “super glue” to apply to the edges to seal them. Unfortunately, the glue spread out on the leather wrap, making it look very messy …. My advice is not to use glue in the future, because as soon as it touches the leather, all the fine vintage color, ends up ruined.<br /><br />I have some pictures if you like, but in the end I will have to take off the wraps and lose my money. I would like a refund if possible.<br /><br />Thanks",['| 100% Leather | 0% Compromise Handcrafted to last |'],Product ends up looking very messy,True,1.0,79387,Trip Machine Company Leather Motorcycle Grips Wrap BlackB0BTYGY9W6
"I read many, many reviews to try and glean some sort of best process to do this for those that had success with these.  I finally got time to get mine on the wall (and they look fantastic, I'm so happy with the end result) and this is what worked for me: flattening the large roll of paper that the stickers come on, cutting out the shapes and hanging up with painters tape before applying, take pictures once you have your preferred pattern (painters tape only holds for so long), have a buddy helping out to keep you sane.  Each person will have their own idea for layout, but if you want clusters like I did (in pic), really think about what needs to go down first because while you can lift and replace on the wall ok, maybe once or twice, the stickers stick REALLY WELL to each other and are not as forgiving.  I put down leaves first and then went flowers, placing down any leaves that I had overlapping as needed.  It worked best for me to start a sticker and keep the back on and kind of roll that paper up as I set the sticker on the wall, especially the bigger flowers.  I also bought tools to help smooth them out and prevent air bubbles as I pressed them down, it helped so much.  One reviewer suggested to heat set with a hairdryer if you plan to have them up for a long time, I did that, seemed to help.  They've been up for about 2 weeks now with no problems, no hint of peeling up or falling off the wall.  This went in my smaller room that I use as a home office/guest bedroom and I used every sticker from the 2 sets that I ordered.  Took me about 6-8 hours total with help (slow and steady).  Very happy with how it turned out.","['► THE WALL MUST BE DRY, LIGHT, SMOOTH, CLEAN, AND FREE OF DUST. IT IS NOT SUITABLE FOR THE TOO MUCH TEXTURED WALLS Floral wall decal, peony bouquet flowers removable peel and stick wall sticker INCLUDES: ► 6 Separate cut out peonies ranging in approximate sizes of 24""/61cm to 15.7""/40cm to 14.9""/38cm ► 14 Separate leaves and leaf clusters ranging in approximate sizes of 12.5""/32cm to 10.2""/26cm to 8.6""/22cm ► Quick installation – Just peel and stick – you can easily re-position if needed. ► Cut from premium self-adhesive decal material specifically designed for home decor ► Matte finish ► Removable►We strongly recommend applying the decals 3 weeks after painting.Peel and stick wall decal material may not stick to textured, newly painted, painted with acrylic paint wall ►Green guard gold certified HP Latex print quality']","Takes time, but worth it",True,5.0,44462,"Murwall Floral Peonies Wall Decal, Peony Bouquet Flowers Removable Peel and Stick Wall StickerB07M7PFZXV"
Ilove it’s,"[""Aloha! This jewelry reflects my love for our beautiful islands of Hawaii and brings forth our Hawaii Aloha Spirit. Aloha Prices are available each month. If you can't find what you are looking for, try searching yinahawaii April Birthstone or yinahawaii red or yinahawaii turtle, etc.  Jewelry will be made to order directly from Hawaii. Items that are available for Prime will be fulfilled faster from the mainland warehouse.  I normally make the necklaces with a tarnish resistant silver chain at around 20 inches long with a lobster claw catch. If you prefer a different length, please contact me first, I’d be happy to customize it for you. The earrings will come with standard silver French hooks. Lever Backs, Shepherds' hooks, Stainless Steel, stud or even Clip-ons are also available upon request. Leather Cord designs are handmade with Antique Brown leather cord, which is adjustable ranging about 18-30 inches. Bangle bracelets are standard 70mm in diameters. All chain style bracelets are adjustable in size. This handmade in Hawaii jewelry gift is from cultured sea glass that is specially formed into its shape for jewelry making. Each comes with a gift box with Handmade by yinahawaii stamp, an Aloha card and a white ribbon wrapped as shown in the 2nd photo, ready to give as a gift. Please see the 3rd photo for its actual and relative size.There are matching necklaces, earrings and bracelets in my collections.""]",Ilove it’s,True,5.0,76863,"Handmade in Hawaii,""October Birthstone Color"" pink sea glass necklace,mermaid charm, (Hawaii Gift Wrapped, Customizable Gift Message) (Non-Personalized)B0BGMKQK6N"
I gave it to my husband as a gift and he loves it. He has it in his wallet and says he takes it out just to read it again.,"['Preserve the uniqueness of your relationship with an aluminum wallet card mini love note. This wallet card has been laser engraved with the quote shown in the photo. Perfect for Deployment Gifts, Anniversary Gifts, Dating Gifts, Husband Gifts and more.', '...ITEM DETAILS... ~ Each metal wallet card is about the size and thickness of a credit card (3.5"" x 2"") ~ Crafted from lightweight, yet durable anodized aluminum ~ Laser engraved with the quote shown, this is not a personalized piece.  ~ Text appears as white, and is permanent and perfectly smooth....it won\'t wear off over time. We also offer personalized wallet cards AND wallets! Just copy and paste ""Frederick Engraving Wallet"" into the search field at the top of your screen.']",My husband loves his gift!,True,5.0,19278,"Engraved Wallet Card Love Note, Husband Gifts from Wife, Aluminum Anniversary Gifts for Husband, Engraved Boyfriend Gift Idea, Valentines Day, Deployment Mini Wallet Insert for Men - WC02B01NAPAO2U"
Perfect touch of cuteness for my car. I absolutely love it and it’s made really well. The decal is decently thick so it’s not fragile and the bow compliments it perfectly. Definitely planning these for some Christmas gifts this year!,"['Personalized single letter monogram car charm. All letters are available. Decorate your rear view mirror with this adorable mirror charm. They would also work great for ornaments, locker decor, room decor and so many more options. These mirror monogram charms are laser cut wood and personalized with the letter of your choice and ribbon color option. Ribbon choices are in the photos. Please, make your choice carefully. No return or exchange on personalized items. But please contact us if you have any problems with your order.']",Amazing!,True,5.0,67228,Car Charm Personalized Car Charm Rear View Mirror Car Ornament Gift Accessories Handmade Wood Leopard Burlap Black White Red Black Cow Paws RibbonsB09989VTBF
Perfect !!,"['UNFRAMED PRINTS', '- I have to put this in for the people that don\'t read the words\xa0Unframed Print\xa0in the title.\xa0Of course if they didn\'t read the title or the words on the pictures they probably won\'t read this LOL. We tried. It\'s a print. It\'s not printed on wood, stone, slate, matboard, or any other kind of substrate. It\'s not thick sign, it\'s a print. It\'s not framed. That\'s why every picture says ""Frame not Include"". If you did read this far,\xa0Thank You', 'MAKES A GREAT GIFT', ""- My huge portfolio makes it easy to find the perfect gift for the people you care about. Friends love to get them for Birthdays, Christmas, Hanukkah, weddings, anniversaries, retirement, graduation, Father's Day, Mother's Day, Valentine's Day or house warming. Makes a great gift for your friends, husband, wife, son daughter mom, dad, co-workers, grandfather, grandmother, aunt uncle, cousin, spouse, or boss"", 'PERFECT FOR ANY ROOM', '- They look great in living rooms, dens, bedrooms, kitchens, entries, dining rooms, bathrooms, offices, man-caves, she sheds, home bars, game rooms, dorms or garages', 'READY TO FRAME', '- You get four 8""x 10"" prints. 8"" x 10"" frames are super easy to buy here on Amazon or at any department or craft store. Choose the frames that work with your decor and the print!', 'MADE TO LAST', '- This print is printed on semi-matte Fuji Crystal Archive paper to last a lifetime.', 'PROUDLY MADE IN THE USA', '-\xa0All of my designs are printed here in the good-old USA and packages at our studio in Tomball, TX by a hard-working group of employees that still care about producing quality products', 'LOVE IT OR SEND IT BACK', ""- It's pretty simple, love it or we'll gladly take it back. That's it!"", 'WANT TO SEE MORE?', '- Look for the link ""Personalized Signs by Lone Star Art"" right under the title to see all of my collection.']",Five Stars,True,5.0,18561,"Original Disney Rides Patent Art Prints - Disney World Amusement Ride Art, Unique Home and Playroom Children Bedroom Decor, Classic Gift for Disney Fans, Set of 4 Photos 8x10 Unframed Print PosterB01N5H6OTW"
LOVED them!!!,"['New to our product line are these nice Stainless Steel Stackable Name Rings, they are available in Matte, Shiny, Rose Gold, Gold and Coffee colors Stainless Steel. Each ring is personalized with your choice of wording and/or dates. The rings are made of Stainless Steel that will not fade, tarnish or stain your skin. Rose Gold, Gold and Coffee colors are plated over Stainless Steel. Each ring is 3mm wide, the perfect width for stacking! **LISTING IS FOR 1 RING** ( Picture shows five individual rings which are sold separately) Change Quantity to desired number of rings and add to cart separately ****INSIDE ENGRAVING NOT AVAILABLE FOR THIS RING**** ------------ORDERING INSTRUCTIONS--------------- 1. Select Quantity 2. Select Color3. Select Size 4. Enter personalization (35 characters max.) **Please note: Paint in rings is not permanent and will come out over time, length will vary depending on wear of ring. This can easily be repainted at any time using a paint marker and wiping excess with alcohol. Unfortunately, there is not a way to make it permanent in stainless steel, however the engraving (stamping) will always be there**']",Five Stars,True,5.0,1442,"Personalized Stackable Name Ring - Stacking Rings - Matte, Shiny, Rose Gold, Gold and Coffee Colors - 3mm WidthB015YI5I40"
"I rarely post reviews, but this is such a great idea at a good price I had to post one","['ORIGINAL WALL DECOR', 'At VintBo, we specialize in creating unique and memorable pieces of art that are sure to add a fun vintage style to your home decor.', 'ORIGINAL DICTIONARY PAGE', 'The artwork is printed an authentic antique dictionary page from the early to mid-1900’s. The pages that are used for each print are random pages from a vintage dictionary. Each page has a great antique look and feel. You will receive the exact image shown however the dictionary pages that are used will vary. This makes each print one of a kind, as no two pages will be exactly the same.', 'READY TO BE FRAMED', 'The prints DO NOT come framed, but will fit any standard 8x10 frame or any larger frame with an 8x10 matte.', 'GREAT AS A GIFT', 'Our prints make the perfect gift for wall decor for an office, home, bedroom, kitchen, college dorm, dining room, living room, family room, bathroom or even the gym. And they are a great wall decoration for any age: adults, students, kids.', 'HANDMADE IN THE USA', 'I personally create each design and carefully package each print with a protective plastic sleeve inside a rigid mailing envelope to protect the artwork during shipping. Each print measures at 8x10 inches', 'STURDY PACKAGING', 'Each print comes in an EXTRA sturdy envelope for support and protection from any damage during the shipping process.', 'SO MANY MORE DESIGNS', 'Check out the VINTAGE BOOK ART CO store at the top left of this page. I offer a very large variety of prints within my shop here on Amazon. My current print selections include; Vintage Dictionary Art Prints, Gold Foil Prints, Nursery Room Prints, Kids Bedroom Prints, Bathroom Prints, Kitchen Prints, Larger Scale prints and posters, and much more. Enjoy!']",Great idea at a good price,True,5.0,1236,"Steampunk Cat Vintage Dictionary Art Print, Antique Wall Art Home Decor, Modern Boho Poster, Farmhouse Decoration Living Room Bedroom Office 8x10 Inches, Ready To FrameB015X3F4AE"
"Well packaged, perfect, wish I got it bigger!","[""Complete your gamer room with this awesome 3d looking name decal. Each name is custom designed to look 3d and fun. The height will vary because the length of each name is different but don't worry, it will look proportional. Mock up sent upon request. While the decal may have features that look like something from a well known game where you mine and craft, the unique designs and artwork are individually designed for each name by a designer that is not associated, affiliated, endorsed, or sponsored by any game or company.""]",Loved it,True,5.0,83868,Personalized Gamer Name decal 3D Looking Gamer Room Wall Vinyl Decal StickerB016CEAEMG
Perfect hooks for the lanterns I made. Right price and included color matched screws. Will purchase again if I make more.,"['Wrought Iron Hooks', 'This listing is for 2 wrought iron hooks!They Measure 3"" inches in length and extend 3"" inches from the wall.', 'Two Mounting holes for extra stability.', 'These wrought iron vintage hooks are great for hanging most anything.', 'PlantsHanging LanternsCoat HangersHanging Home Decor', 'Look at our other listings and find other wrought iron hook quanities and lower prices for larger quanities.']",Perfect hooks for the lanterns I made,True,5.0,18823,Wrought Iron Hooks Wrought Hooks Hanger Wrought Iron hooks for Lantern Wrought Iron Hooks for Coat Wrought Iron Hooks Rustic Wrought Iron Hooks for Hanging Wrought Iron Hooks Vintage - 2 Hooks!B01N6YKJ8O
Thought this was a great gifts for someone who just got engaged. They thought it was a great gift for their tree and then hanging it elsewhere.,"['You & Me Pair Puzzle Piece Laser Cut Wood Ornaments Comes with 2 [Christmas, Holiday, Love, Anniversary, Personalized Gifts, Custom Message, Stocking Stuffers]']",Good craftmanship.,True,5.0,14779,"You And Me Puzzle Piece Wood Ornament Pair for Wedding Anniversary, Holiday [Personalized Name Love Ornament, Christmas Gift for Mom, Dad, Husband, Couple, Made in the USA]B01LWSM0VP"
"[[VIDEOID:d983c003afffc9849e668f2de7eec99b]] Product came earlier than expected. Looks great and is Comfortable. The leather is smooth, so will have to wear them in to get super solid grip. Excited to see where it goes. Will definitely update my review with photos as it goes along",['| 100% Leather | 0% Compromise Handcrafted to last |'],Can’t wait to see these wear in,True,5.0,79301,Trip Machine Company Leather Motorcycle Grips Wrap BlackB0BTYGY9W6
The picture arrived well packed and in great condition. Quality is great. Will likely order more when time comes.,"['Frame Not Included: Your High-Quality Photo Art Print Selections are Shipped Unframed, Carefully Packaged and Delivered Safely for Your Enjoyment. Give Any Wall in Any Room Some Character and Personality']",Great quality,True,5.0,43503,"Positive Affirmations Wall Decor for Kids: ""A Friend is Someone Who Knows All About You"" 8x10 Inspirational, Motivational Poster & Motivational Wall Art Office Decor for Men & WomenB07KXB2TQ6"
I bought my husband a new wallet for Christmas and put this inside it for when he opened it. He carries it inside it everyday.,"['Preserve the uniqueness of your relationship with an aluminum wallet card mini love note. This wallet card has been laser engraved with the quote shown in the photo. Perfect for Deployment Gifts, Anniversary Gifts, Dating Gifts, Husband Gifts and more.', '...ITEM DETAILS... ~ Each metal wallet card is about the size and thickness of a credit card (3.5"" x 2"") ~ Crafted from lightweight, yet durable anodized aluminum ~ Laser engraved with the quote shown, this is not a personalized piece.  ~ Text appears as white, and is permanent and perfectly smooth....it won\'t wear off over time. We also offer personalized wallet cards AND wallets! Just copy and paste ""Frederick Engraving Wallet"" into the search field at the top of your screen.']",Looks great!,True,5.0,19369,"Engraved Wallet Card Love Note, Husband Gifts from Wife, Aluminum Anniversary Gifts for Husband, Engraved Boyfriend Gift Idea, Valentines Day, Deployment Mini Wallet Insert for Men - WC02B01NAPAO2U"
I loved the print! They’re more beautiful in person!!! Perfect size and they came on time!,['6 - 8x10 UNFRAMED Prints'],More beautiful in person,True,5.0,56017,"Medical Dictionary Art Set - 8x10 Vintage Anatomical Posters - Floral Wall Decor for Doctors Office, Clinic, Med Student Dorm - Shabby Chic Gift for Nurses, Physicians Assistant, PA - Unframed PhotosB082G64DRQ"
My first of 3 purchases. Great find!,"['This is an upcycled print printed on an old dictionary page. We take old books about to be destroyed and upcycle them in order to give them new life. The aging, slightly-yellowed page is carefully removed, and the image is printed directly on the recycled paper. The result is a unique and absolutely beautiful print suitable for framing. These prints are definite conversation-starters and look just gorgeous while hanging on the wall. The pages are approximately 8.5 x 11 in size, with a very slight variation. No two are exactly the same, but all will fit nicely in an 8.5 x 11 frame. You will not get the exact page shown in the image, but you will get a print from the same book. Every piece is original. ***Frame is not included****. You will receive just the print. These vintage book prints make awesome, unique gifts and are environmentally responsible. All prints are shipped flat in rigid, stay-flat mailers and are protected in plastic sleeves.']",Great quality and vibrant color!,True,5.0,87382,Mother Russia Soviet Brown Bear Is Strong Dictionary Page Art Print USSRB018V82YTM
Exactly what I was looking for.  I installed by myself with very little difficulty.  I used them with black shelves that I installed in a sports room--the style is perfect!  Could not be happier!!,"['This Listing is for ONE BRACKET ONLY. (WOOD SHELF NOT INCLUDED). Each number quantity represents how many brackets you would like. For Example: ""Quantity: 1 = One Bracket. Quantity: 2 = Two Brackets And so on..."" Metal Size: 1.5"" Wide x 3/16"" Thick & 1"" or .75"" Lip on the front. Custom make it to any board you need. Weight Limit: Varies in size you pick, but all brackets are tested with 50lbs each. Color: Raw Rusty Metal. Surface Texture: flat textured. Stain/Coat: Clear Gloss coated. Weather Proof: Yes, Indoor or outside. ***Wall-mounting wood Stud Screws NOT included, Drywall anchors not included, because every wall is different... You need to use appropriate anchors, if stud is not available.***']",love the look and quality,True,5.0,42219,"Custom Hook Shelf Bracket Ordering, J Bracket, Metal Shelf Bracket, Industrial Shelf Bracket, Modern Shelf Bracket.B07K2BBDPY"
